,year,oid,is_buffer,treatment_type,project_type,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post
155,2016,0765,Treatment,Physical,"Thin, Pile",34006.729118446754,,,,,,,,,,,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
156,2016,0765,Buffer,Physical,"Thin, Pile",34006.729118446754,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
157,2014,0830,Treatment,Physical,"Heavy Thin, Chip Slash",14296.991840307748,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
158,2014,0830,Buffer,Physical,"Heavy Thin, Chip Slash",14296.991840307748,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
159,2014,0839,Treatment,Physical,"Heavy Thin, Pile Slash",24836.88101953457,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
160,2014,0839,Buffer,Physical,"Heavy Thin, Pile Slash",24836.88101953457,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
162,2014,0866,Treatment,Physical,"Medium Thin, Chip Slash",14178.104117802535,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
163,2014,0866,Buffer,Physical,"Medium Thin, Chip Slash",14178.104117802535,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
164,2014,0875,Treatment,Physical,"Medium Thin, Lop And Scatter Slash",3534.8237333780457,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
165,2014,0875,Buffer,Physical,"Medium Thin, Lop And Scatter Slash",3534.8237333780457,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
166,2014,0877,Treatment,Physical,"Heavy Thin, Pile",10947.133165989522,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
167,2014,0877,Buffer,Physical,"Heavy Thin, Pile",10947.133165989522,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
168,2014,0945,Treatment,Physical,"Medium Thin, Pile Slash, +Slope",2883.5813080738853,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
169,2014,0945,Buffer,Physical,"Medium Thin, Pile Slash, +Slope",2883.5813080738853,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
170,2014,0948,Treatment,Physical,"Medium Thin, Haul Slash",15244.34659111427,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
171,2014,0948,Buffer,Physical,"Medium Thin, Haul Slash",15244.34659111427,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
173,2014,0960,Treatment,Physical,"Heavy Thin, Lop And Scatter Slash, Skid Out Logs",30418.7026290734,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
174,2014,0960,Buffer,Physical,"Heavy Thin, Lop And Scatter Slash, Skid Out Logs",30418.7026290734,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
175,2014,0967,Treatment,Physical,"Heavy Thin, Pile Slash",55254.98371961607,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
176,2014,0967,Buffer,Physical,"Heavy Thin, Pile Slash",55254.98371961607,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
177,2014,0969,Treatment,Physical,"Heavy Thin, Pile Slash",23007.157829775177,,,,,,,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
178,2014,0969,Buffer,Physical,"Heavy Thin, Pile Slash",23007.157829775177,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
179,2014,0974,Treatment,Physical,Chip Slash Only,4008.9729674897007,,,,,,,,,,,2,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
180,2014,0974,Buffer,Physical,Chip Slash Only,4008.9729674897007,,,,,,,,,,,5,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
181,2014,0976,Treatment,Physical,Chip Slash Only,60163.700481768654,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
182,2014,0976,Buffer,Physical,Chip Slash Only,60163.700481768654,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
183,2014,0980,Treatment,Physical,Chip Slash Only,9753.884553175998,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
184,2014,0980,Buffer,Physical,Chip Slash Only,9753.884553175998,,,,,,,,,,,5,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
185,2014,0989,Treatment,Physical,"Heavy Thin, Mastication, + Slope",9272.640666907,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
186,2014,0989,Buffer,Physical,"Heavy Thin, Mastication, + Slope",9272.640666907,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
187,2014,0993,Treatment,Physical,"Heavy Thin, Pile Slash",4686.100885291775,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
188,2014,0993,Buffer,Physical,"Heavy Thin, Pile Slash",4686.100885291775,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
189,2014,1008,Treatment,Physical,"Heavy Thin, Chip Or Haul Slash",71318.9532652069,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
190,2014,1008,Buffer,Physical,"Heavy Thin, Chip Or Haul Slash",71318.9532652069,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
191,2014,1012,Treatment,Physical,"Medium Thin, Chip Slash",1611.422924694819,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
192,2014,1012,Buffer,Physical,"Medium Thin, Chip Slash",1611.422924694819,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
193,2014,1013,Treatment,Physical,"Heavy Thin, Pile Slash",32634.42543457684,,,,,,,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
194,2014,1013,Buffer,Physical,"Heavy Thin, Pile Slash",32634.42543457684,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
195,2014,1016,Treatment,Physical,"Medium Thin, Pile",14311.51653035946,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
196,2014,1016,Buffer,Physical,"Medium Thin, Pile",14311.51653035946,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
197,2014,1019,Treatment,Physical,"Medium Thin, Haul Slash",58122.950552161325,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
198,2014,1019,Buffer,Physical,"Medium Thin, Haul Slash",58122.950552161325,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
199,2014,1020,Treatment,Physical,"Heavy Thin, Pile Slash",23347.689000176248,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
200,2014,1020,Buffer,Physical,"Heavy Thin, Pile Slash",23347.689000176248,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
201,2014,1022,Treatment,Physical,Defensible Space,9262.539535180047,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
202,2014,1022,Buffer,Physical,Defensible Space,9262.539535180047,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
203,2014,1044,Treatment,Physical,"Heavy Thin, Pile, Masticate, + Slope",11174.797722749978,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
204,2014,1044,Buffer,Physical,"Heavy Thin, Pile, Masticate, + Slope",11174.797722749978,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
205,2014,1055,Treatment,Physical,"Heavy Thin, Pile",8373.027142916846,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
206,2014,1055,Buffer,Physical,"Heavy Thin, Pile",8373.027142916846,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
207,2014,1132,Treatment,Physical,"Thin, Skid Logs, Haul Slash",9758.76393585035,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
208,2014,1132,Buffer,Physical,"Thin, Skid Logs, Haul Slash",9758.76393585035,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
209,2014,1140,Treatment,Physical,"Medium Thin, Pile",27752.7260930488,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
210,2014,1140,Buffer,Physical,"Medium Thin, Pile",27752.7260930488,,,,,,,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
211,2014,1150,Treatment,Physical,"Heavy Thin, Haul/Chip Slash",3884.3283198427134,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
212,2014,1150,Buffer,Physical,"Heavy Thin, Haul/Chip Slash",3884.3283198427134,,,,,,,,,,,7,140.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
213,2014,1166,Treatment,needs input,needs input,3869.73874780335,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
214,2014,1166,Buffer,needs input,needs input,3869.73874780335,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
215,2014,1216,Treatment,needs input,needs input,263335.51240495726,,,,,,,,,,,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
216,2014,1216,Buffer,needs input,needs input,263335.51240495726,,,,,,,,,,,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
217,2014,1224,Treatment,Physical,Mastication Meadow Restoration,377449.9721160268,,,,,,,,,,,3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
218,2014,1224,Buffer,Physical,Mastication Meadow Restoration,377449.9721160268,,,,,,,,,,,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
219,2014,1231,Treatment,Physical,Mastication Thinning Clumping,85543.98549280218,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
220,2014,1231,Buffer,Physical,Mastication Thinning Clumping,85543.98549280218,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
221,2014,1317,Treatment,Physical,Heavy Thinning,5046.635537627832,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
222,2014,1317,Buffer,Physical,Heavy Thinning,5046.635537627832,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
223,2014,1319,Treatment,Physical,Heavy Thinning +Slope/Difficult Access Mastication,7626.8352228003005,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
224,2014,1319,Buffer,Physical,Heavy Thinning +Slope/Difficult Access Mastication,7626.8352228003005,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
225,2014,1321,Treatment,Physical,Medium Thinning Chipping Slash,17760.859578422787,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
226,2014,1321,Buffer,Physical,Medium Thinning Chipping Slash,17760.859578422787,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
227,2014,1328,Treatment,Physical,Chip/Haul Defensible Space,4361.271944705342,,,,,,,,,,,3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
228,2014,1328,Buffer,Physical,Chip/Haul Defensible Space,4361.271944705342,,,,,,,,,,,9,180.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
229,2014,1333,Treatment,Physical,Heavy Thin Haul Slash,15885.565236666256,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
230,2014,1333,Buffer,Physical,Heavy Thin Haul Slash,15885.565236666256,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
232,2014,1442,Treatment,Physical,"Medium Thin, Lop And Scatter",86484.54563031824,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
233,2014,1442,Buffer,Physical,"Medium Thin, Lop And Scatter",86484.54563031824,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
234,2014,1472,Treatment,Physical,"Thinning, Lop/Scatter, Wldlfe Piles",5695.8718726378975,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
235,2014,1472,Buffer,Physical,"Thinning, Lop/Scatter, Wldlfe Piles",5695.8718726378975,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
237,2014,1485,Treatment,Physical,Mastication Thinning Clumping,34744.052284503654,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
238,2014,1485,Buffer,Physical,Mastication Thinning Clumping,34744.052284503654,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
239,2014,1510,Treatment,Physical,"Pile Slash, Lop And Scatter On Slope Thinning",154935.81964914748,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
240,2014,1510,Buffer,Physical,"Pile Slash, Lop And Scatter On Slope Thinning",154935.81964914748,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
241,2014,1511,Treatment,Physical,"Pile Slash, Lop And Scatter On Slope Thinning",14470.952140831942,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
242,2014,1511,Buffer,Physical,"Pile Slash, Lop And Scatter On Slope Thinning",14470.952140831942,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
243,2014,1519,Treatment,Physical,Heavy Thin And Chip,12475.081478127164,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
244,2014,1519,Buffer,Physical,Heavy Thin And Chip,12475.081478127164,,,,,,,,,,,8,160.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
245,2014,1523,Treatment,Physical,"Heavy Thin +15%, Pile",11143.2798349861,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
246,2014,1523,Buffer,Physical,"Heavy Thin +15%, Pile",11143.2798349861,,,,,,,,,,,7,140.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
247,2014,1525,Treatment,Physical,Medium Thinning +Slope Haul Slash,8355.923360286246,,,,,,,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
248,2014,1525,Buffer,Physical,Medium Thinning +Slope Haul Slash,8355.923360286246,,,,,,,,,,,6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
249,2014,1653,Treatment,Physical,Thinning,16911.283997586506,,,,,,,,,,,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
250,2014,1653,Buffer,Physical,Thinning,16911.283997586506,,,,,,,,,,,6,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
251,2014,1671,Treatment,Physical,Thinning,20862.77167478527,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
252,2014,1671,Buffer,Physical,Thinning,20862.77167478527,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
253,2014,1749,Treatment,Fire,Prescribed Burn,1088673.177937075,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
254,2014,1749,Buffer,Fire,Prescribed Burn,1088673.177937075,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
255,2014,1750,Treatment,Chemical,Pesticide,16170715.196000775,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
256,2014,1750,Buffer,Chemical,Pesticide,16170715.196000775,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
257,2014,1756,Treatment,Physical,"thin, skid logs, haul slash",9493.37106910688,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
258,2014,1756,Buffer,Physical,"thin, skid logs, haul slash",9493.37106910688,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
260,2014,1779,Treatment,Physical,Thinning,18000.339782248964,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
261,2014,1779,Buffer,Physical,Thinning,18000.339782248964,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
262,2014,1782,Treatment,Physical,Thinning,9149.497980561538,,,,,,,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
263,2014,1782,Buffer,Physical,Thinning,9149.497980561538,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
264,2014,1783,Treatment,Physical,Thinning,2328.0251681071345,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
265,2014,1783,Buffer,Physical,Thinning,2328.0251681071345,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
266,2014,1786,Treatment,Physical,Thinning,17680.254784207697,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
267,2014,1786,Buffer,Physical,Thinning,17680.254784207697,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
268,2014,1799,Treatment,Physical,Thinning,6019.40502536181,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
269,2014,1799,Buffer,Physical,Thinning,6019.40502536181,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
270,2014,1802,Treatment,Physical,Thinning,5016.763139216186,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
271,2014,1802,Buffer,Physical,Thinning,5016.763139216186,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
272,2014,1812,Treatment,Physical,Thinning,4223.938015986819,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
273,2014,1812,Buffer,Physical,Thinning,4223.938015986819,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
274,2014,1813,Treatment,Physical,Thinning,3826.203179522632,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
275,2014,1813,Buffer,Physical,Thinning,3826.203179522632,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
276,2014,1824,Treatment,Physical,Thinning,14251.328028949065,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
277,2014,1824,Buffer,Physical,Thinning,14251.328028949065,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
278,2014,1826,Treatment,Physical,Thinning,9034.107713214084,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
279,2014,1826,Buffer,Physical,Thinning,9034.107713214084,,,,,,,,,,,4,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
280,2014,1851,Treatment,Physical,Thinning,12678.871290432377,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
281,2014,1851,Buffer,Physical,Thinning,12678.871290432377,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
282,2015,1864,Treatment,Physical,Thinning,15177.405709110164,,,,,,,,,,,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
283,2015,1864,Buffer,Physical,Thinning,15177.405709110164,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
284,2015,1869,Treatment,Physical,Thinning,283199.8050980856,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
285,2015,1869,Buffer,Physical,Thinning,283199.8050980856,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
287,2015,1873,Treatment,Physical,Thinning,11190.70846486848,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
288,2015,1873,Buffer,Physical,Thinning,11190.70846486848,,,,,,,,,,,6,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
289,2014,1891,Treatment,Physical,Thinning,231395.23636243213,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
290,2014,1891,Buffer,Physical,Thinning,231395.23636243213,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
291,2015,1912,Treatment,Physical,Thinning,8327.852364185404,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
292,2015,1912,Buffer,Physical,Thinning,8327.852364185404,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
293,2015,1925,Treatment,Physical,Thinning,63780.56572318052,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
294,2015,1925,Buffer,Physical,Thinning,63780.56572318052,,,,,,,,,,,6,120.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
295,2015,1937,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",929.7143148343082,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
296,2015,1937,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",929.7143148343082,,,,,,,,,,,5,100.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
297,2015,1942,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",61776.063928724776,,,,,,,,,,,2,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
298,2015,1942,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",61776.063928724776,,,,,,,,,,,5,138.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
299,2015,1943,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",913.6322570512982,,,,,,,,,,,1,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
300,2015,1943,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",913.6322570512982,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
301,2015,1944,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",9373.01168860604,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
302,2015,1944,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",9373.01168860604,,,,,,,,,,,7,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
303,2015,1946,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",659.8335420987208,,,,,,,,,,,2,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
304,2015,1946,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",659.8335420987208,,,,,,,,,,,5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
306,2015,1955,Treatment,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",705.6128873088022,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
307,2015,1955,Buffer,"Physical, Chemical","Thinning, grubbing, mulching/mastication, herbicide",705.6128873088022,,,,,,,,,,,6,120.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
308,2016,1965,Treatment,Physical,"Precommercial Thin, Rearrangement of Fuels, Yarding - Removal of Fuels by Carrying or Dragging, Range Cover Manipulation",14644.41765723734,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
309,2016,1965,Buffer,Physical,"Precommercial Thin, Rearrangement of Fuels, Yarding - Removal of Fuels by Carrying or Dragging, Range Cover Manipulation",14644.41765723734,,,,,,,,,,,9,178.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
310,2014,1966,Treatment,Physical,Invasives - Mechanical /Physical,41619.52572190487,,,,,,,,,,,3,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
311,2014,1966,Buffer,Physical,Invasives - Mechanical /Physical,41619.52572190487,,,,,,,,,,,9,180.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
312,2014,1972,Treatment,Fire,Burning of Piled Material,793427.1457322851,,,,,,,,,,,1,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0
